time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s),acc_Body_Y(m/s),acc_Body_Z(m/s),Isp(s),Mach number,attitude_azimth(deg),attitude_elevation(deg),attack of angle alpha(deg),attack of angle beta(deg),all attack of angle gamma(deg),dynamic pressure(Pa),airforce_Body_X[N],airforce_Body_Y[N],airforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
219,6376.5189,0,31.045541,135.27702,196913.05,-4068809.6,3902936.3,3371772.2,-3116.4019,-2020.1876,186.93331,-278.47931,3204.0694,-825.10517,5.7109185,-5.4781013,-4.7635021,-4.9750201e-10,-7.0687878e-12,-3.5809866e-11,0,12.219156,96.445775,-6.926229,-2.8742983,0.6794133,2.9532433,4.9883936e-08,-4.9883936e-10,0,0,1406.47,0,0,0,0,30,90,400918.14,29.910513,145.21582,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3718,3.5148679e+10,0,7.8230673e-14,0,0,1,
220,6376.5189,0,31.0431,135.30958,197734.54,-4071923.2,3900913.4,3371956.8,-3110.6899,-2025.6632,182.17057,-279.63949,3203.4641,-817.86722,5.7131645,-5.473227,-4.7619885,-4.2749263e-10,-6.0958803e-12,-3.1892507e-11,0,12.210897,96.347183,-6.926229,-2.8742983,0.6794133,2.9532433,4.287248e-08,-4.287248e-10,0,0,1406.47,0,0,0,0,30,90,404039.8,29.908288,145.22556,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3716,3.5100463e+10,0,6.7234931e-14,0,0,1,
221,6376.5189,0,31.040649,135.34212,198548.79,-4075031,3898885,3372136.6,-3104.9756,-2031.134,177.40933,-280.79922,3202.8629,-810.63079,5.7154194,-5.4683665,-4.7604848,-3.6782399e-10,-5.2630932e-12,-2.8407215e-11,0,12.202707,95.533803,-7.151639,-2.8742983,0.6794133,2.9532433,3.689567e-08,-3.689567e-10,0,0,1406.47,0,0,0,0,30,90,407160.59,29.906066,145.23528,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3714,3.5052685e+10,0,5.7861775e-14,0,0,1,
222,6376.5189,0,31.038188,135.37465,199355.8,-4078133.1,3896851.1,3372311.6,-3099.259,-2036.6,172.64959,-281.9585,3202.2659,-803.39588,5.7176832,-5.4635196,-4.7589909,-3.1690178e-10,-4.5514244e-12,-2.5309106e-11,0,12.194587,95.583099,-6.926229,-2.8742983,0.6794133,2.9532433,3.1794425e-08,-3.1794425e-10,0,0,1406.47,0,0,0,0,30,90,410280.52,29.903847,145.24498,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3712,3.5005343e+10,0,4.9861728e-14,0,0,1,
223,6376.5189,0,31.035717,135.40717,200155.58,-4081229.5,3894811.8,3372481.9,-3093.5402,-2042.0611,167.89135,-283.11734,3201.673,-796.16246,5.7199559,-5.4586863,-4.7575069,-2.7339305e-10,-3.9411611e-12,-2.2554178e-11,0,12.186536,95.591314,-6.926229,-2.8742983,0.6794133,2.9532433,2.7435017e-08,-2.7435017e-10,0,0,1406.47,0,0,0,0,30,90,413399.58,29.90163,145.25467,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3710,3.4958437e+10,0,4.3025069e-14,0,0,1,
224,6376.5189,0,31.033237,135.43969,200948.12,-4084320.2,3892767,3372647.4,-3087.8191,-2047.5173,163.13458,-284.27574,3201.0843,-788.93053,5.7222375,-5.4538665,-4.7560327,-2.3616973e-10,-3.4156159e-12,-2.0105841e-11,0,12.178554,95.615962,-6.926229,-2.8742983,0.6794133,2.9532433,2.3704896e-08,-2.3704896e-10,0,0,1406.47,0,0,0,0,30,90,416517.8,29.899415,145.26435,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3708,3.4911967e+10,0,3.7175294e-14,0,0,1,
225,6376.5189,0,31.030746,135.47219,201733.44,-4087405.1,3890716.7,3372808.2,-3082.0957,-2052.9688,158.37928,-285.43372,3200.4998,-781.70006,5.724528,-5.4490603,-4.7545683,-2.0428547e-10,-2.9653567e-12,-1.7931777e-11,0,12.170642,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,2.050923e-08,-2.050923e-10,0,0,1406.47,0,0,0,0,30,90,419635.18,29.897203,145.27401,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3706,3.4865932e+10,0,3.2163679e-14,0,0,1,
226,6376.5189,0,31.028246,135.50468,202511.52,-4090484.4,3888661.1,3372964.2,-3076.37,-2058.4155,153.62544,-286.59127,3199.9193,-774.47105,5.7268275,-5.4442675,-4.7531138,-1.7693975e-10,-2.577672e-12,-1.5998534e-11,0,12.1628,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,1.776802e-08,-1.776802e-10,0,0,1406.47,0,0,0,0,30,90,422751.72,29.894994,145.28366,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3704,3.4820332e+10,0,2.7864766e-14,0,0,1,
227,6376.5189,0,31.025736,135.53716,203282.38,-4093557.9,3886599.9,3373115.4,-3070.6421,-2063.8573,148.87305,-287.7484,3199.3431,-767.24348,5.7291359,-5.4394881,-4.751669,-1.534577e-10,-2.2431122e-12,-1.4282575e-11,0,12.155027,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,1.5413703e-08,-1.5413703e-10,0,0,1406.47,0,0,0,0,30,90,425867.44,29.892787,145.29329,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3702,3.4775167e+10,0,2.4172599e-14,0,0,1,
228,6376.5189,0,31.023216,135.56963,204046.01,-4096625.7,3884533.3,3373261.9,-3064.9118,-2069.2944,144.1221,-288.90512,3198.7709,-760.01734,5.7314534,-5.434722,-4.750234,-1.3326851e-10,-1.9554451e-12,-1.2757169e-11,0,12.147324,95.624178,-6.926229,-2.8742983,0.6794133,2.9532433,1.3389153e-08,-1.3389153e-10,0,0,1406.47,0,0,0,0,30,90,428982.34,29.890583,145.30291,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3700,3.4730436e+10,0,2.0997591e-14,0,0,1,
229,6376.5189,0,31.020687,135.60208,204802.42,-4099687.7,3882461.3,3373403.7,-3059.1791,-2074.7268,139.37257,-290.06144,3198.2029,-752.7926,5.7337799,-5.4299693,-4.7488088,-1.1588816e-10,-1.7058722e-12,-1.1402054e-11,0,12.139691,95.624178,-6.926229,-2.8742983,0.6794133,2.9532433,1.1646014e-08,-1.1646014e-10,0,0,1406.47,0,0,0,0,30,90,432096.44,29.888382,145.31251,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3698,3.4686139e+10,0,1.8263906e-14,0,0,1,
230,6376.5189,0,31.018147,135.63453,205551.6,-4102744,3880383.9,3373540.7,-3053.4442,-2080.1544,134.62447,-291.21736,3197.6389,-745.56927,5.7361153,-5.4252299,-4.7473933,-1.0090759e-10,-1.4908995e-12,-1.0196507e-11,0,12.132128,95.615962,-6.926229,-2.8742983,0.6794133,2.9532433,1.0143305e-08,-1.0143305e-10,0,0,1406.47,0,0,0,0,30,90,435209.73,29.886183,145.3221,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3697,3.4642275e+10,0,1.5907277e-14,0,0,1,
231,6376.5189,0,31.015598,135.66697,206293.56,-4105794.6,3878301,3373672.9,-3047.7069,-2085.5773,129.87778,-292.37289,3197.0791,-738.34731,5.7384599,-5.4205037,-4.7459876,-8.7980221e-11,-1.304837e-12,-9.1241301e-12,0,12.124635,95.591314,-6.926229,-2.8742983,0.6794133,2.9532433,8.8462566e-09,-8.8462566e-11,0,0,1406.47,0,0,0,0,30,90,438322.22,29.883987,145.33167,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3695,3.4598844e+10,0,1.3873176e-14,0,0,1,
232,6376.5189,0,31.013039,135.6994,207028.29,-4108839.4,3876212.7,3373800.4,-3041.9673,-2090.9954,125.1325,-293.52802,3196.5235,-731.12672,5.7408135,-5.4157907,-4.7445916,-7.6810859e-11,-1.14276e-12,-8.1708376e-12,0,12.117212,95.574883,-6.926229,-2.8742983,0.6794133,2.9532433,7.7253358e-09,-7.7253358e-11,0,0,1406.47,0,0,0,0,30,90,441433.94,29.881793,145.34123,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3693,3.4555846e+10,0,1.2115287e-14,0,0,1,
233,6376.5189,0,31.01047,135.73182,207755.81,-4111878.5,3874119,3373923.2,-3036.2253,-2096.4088,120.3886,-294.68278,3195.9719,-723.90749,5.7431762,-5.4110909,-4.7432053,-6.7149312e-11,-1.0012509e-12,-7.3222924e-12,0,12.109859,95.591314,-6.926229,-2.8742983,0.6794133,2.9532433,6.7554282e-09,-6.7554282e-11,0,0,1406.47,0,0,0,0,30,90,444544.87,29.879602,145.35077,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3691,3.451328e+10,0,1.0594226e-14,0,0,1,
234,6376.5189,0,31.007891,135.76423,208476.11,-4114911.9,3872019.9,3374041.2,-3030.4809,-2101.8176,115.64608,-295.83716,3195.4245,-716.68959,5.7455481,-5.4064041,-4.7418287,-5.8778827e-11,-8.8096947e-13,-6.5676837e-12,0,12.102576,95.591314,-6.926229,-2.8742983,0.6794133,2.9532433,5.9151533e-09,-5.9151533e-11,0,0,1406.47,0,0,0,0,30,90,447655.04,29.877414,145.3603,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3689,3.4471146e+10,0,9.2764616e-15,0,0,1,
235,6376.5189,0,31.005303,135.79662,209189.19,-4117939.5,3869915.4,3374154.5,-3024.7342,-2107.2217,110.90494,-296.99118,3194.8811,-709.47302,5.747929,-5.4017305,-4.7404618,-5.1521584e-11,-7.7391914e-13,-5.8943131e-12,0,12.095363,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,5.1862879e-09,-5.1862879e-11,0,0,1406.47,0,0,0,0,30,90,450764.44,29.875228,145.36981,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3688,3.4429443e+10,0,8.1334157e-15,0,0,1,
236,6376.5189,0,31.002705,135.82901,209895.05,-4120961.3,3867805.5,3374263,-3018.9851,-2112.6211,106.16516,-298.14483,3194.3419,-702.25777,5.7503192,-5.3970698,-4.7391045,-4.5219256e-11,-6.8283752e-13,-5.2946699e-12,0,12.088221,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,4.5532831e-09,-4.5532831e-11,0,0,1406.47,0,0,0,0,30,90,453873.09,29.873045,145.37931,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3686,3.4388172e+10,0,7.1407035e-15,0,0,1,
237,6376.5189,0,31.000097,135.86139,210593.71,-4123977.5,3865690.2,3374366.8,-3013.2335,-2118.0158,101.42673,-299.29812,3193.8067,-695.0438,5.7527185,-5.3924221,-4.7377569,-3.9740514e-11,-6.0130524e-13,-4.7594852e-12,0,12.081149,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,4.0028563e-09,-4.0028563e-11,0,0,1406.47,0,0,0,0,30,90,456981,29.870865,145.38879,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3684,3.4347331e+10,0,6.2774947e-15,0,0,1,
238,6376.5189,0,30.997479,135.89376,211285.14,-4126987.8,3863569.4,3374465.9,-3007.4796,-2123.4059,96.689639,-300.45106,3193.2757,-687.83112,5.755127,-5.3877873,-4.7364189,-3.4971502e-11,-5.3075324e-13,-4.2821225e-12,0,12.074147,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,3.5236486e-09,-3.5236486e-11,0,0,1406.47,0,0,0,0,30,90,460088.16,29.868688,145.39826,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3682,3.4306922e+10,0,5.5259753e-15,0,0,1,
239,6376.5189,0,30.994851,135.92612,211969.37,-4129992.4,3861443.3,3374560.2,-3001.7233,-2128.7914,91.953885,-301.60366,3192.7487,-680.61971,5.7575447,-5.3831655,-4.7350906,-3.0815882e-11,-4.694113e-13,-3.8561984e-12,0,12.067216,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,3.1059347e-09,-3.1059347e-11,0,0,1406.47,0,0,0,0,30,90,463194.6,29.866513,145.40771,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3681,3.4266942e+10,0,4.8708939e-15,0,0,1,
240,6376.5189,0,30.992214,135.95847,212646.38,-4132991.3,3859311.9,3374649.8,-2995.9645,-2134.1722,87.219454,-302.75592,3192.2259,-673.40955,5.7599716,-5.3785565,-4.7337719,-2.7189672e-11,-4.1564801e-13,-3.4758945e-12,0,12.060355,95.624178,-6.926229,-2.8742983,0.6794133,2.9532433,2.7413791e-09,-2.7413791e-11,0,0,1406.47,0,0,0,0,30,90,466300.32,29.864342,145.41714,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3679,3.4227392e+10,0,4.2991783e-15,0,0,1,
241,6376.5189,0,30.989567,135.99081,213316.19,-4135984.3,3857175,3374734.6,-2990.2033,-2139.5485,82.486338,-303.90784,3191.7071,-666.20063,5.7624078,-5.3739603,-4.7324628,-2.4021153e-11,-3.6872968e-13,-3.1364091e-12,0,12.053566,95.624178,-6.926229,-2.8742983,0.6794133,2.9532433,2.4228295e-09,-2.4228295e-11,0,0,1406.47,0,0,0,0,30,90,469405.32,29.862173,145.42656,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3677,3.4188272e+10,0,3.7996116e-15,0,0,1,
242,6376.5189,0,30.98691,136.02314,213978.78,-4138971.7,3855032.8,3374814.7,-2984.4397,-2144.9202,77.754525,-305.05943,3191.1924,-658.99293,5.7648533,-5.3693768,-4.7311633,-2.1250639e-11,-3.2766451e-13,-2.8323591e-12,0,12.046846,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,2.1441418e-09,-2.1441418e-11,0,0,1406.47,0,0,0,0,30,90,472509.61,29.860007,145.43597,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3676,3.414958e+10,0,3.3625585e-15,0,0,1,
243,6376.5189,0,30.984243,136.05546,214634.17,-4141953.2,3852885.2,3374890.1,-2978.6736,-2150.2873,73.024008,-306.21071,3190.6818,-651.78644,5.7673081,-5.3648061,-4.7298734,-1.8823649e-11,-2.9079449e-13,-2.5605519e-12,0,12.040198,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,1.9000321e-09,-1.9000321e-11,0,0,1406.47,0,0,0,0,30,90,475613.21,29.857843,145.44535,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3674,3.4111318e+10,0,2.9797326e-15,0,0,1,
244,6376.5189,0,30.981566,136.08777,215282.36,-4144929,3850732.2,3374960.8,-2972.9051,-2155.6498,68.294775,-307.36167,3190.1753,-644.58115,5.7697722,-5.3602481,-4.728593,-1.669716e-11,-2.5833456e-13,-2.3152619e-12,0,12.03362,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,1.6859516e-09,-1.6859516e-11,0,0,1406.47,0,0,0,0,30,90,478716.12,29.855683,145.45473,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3672,3.4073484e+10,0,2.644e-15,0,0,1,
245,6376.5189,0,30.97888,136.12007,215923.34,-4147899,3848573.9,3375026.7,-2967.1341,-2161.0078,63.566819,-308.51231,3189.6728,-637.37705,5.7722457,-5.3557027,-4.7273222,-1.4829934e-11,-2.3071522e-13,-2.097752e-12,0,12.027113,95.648826,-6.926229,-2.8742983,0.6794133,2.9532433,1.4979796e-09,-1.4979796e-11,0,0,1406.47,0,0,0,0,30,90,481818.34,29.853525,145.46408,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3671,3.4036079e+10,0,2.3492123e-15,0,0,1,
246,6376.5189,0,30.976184,136.15237,216557.11,-4150863.3,3846410.2,3375087.9,-2961.3606,-2166.3612,58.840128,-309.66266,3189.1744,-630.17411,5.7747285,-5.3511699,-4.7260609,-1.318961e-11,-2.0580337e-13,-1.901452e-12,0,12.020677,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,1.3327333e-09,-1.3327333e-11,0,0,1406.47,0,0,0,0,30,90,484919.89,29.85137,145.47342,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3669,3.3999101e+10,0,2.0900641e-15,0,0,1,
247,6376.5189,0,30.973478,136.18465,217183.69,-4153821.8,3844241.1,3375144.4,-2955.5846,-2171.7101,54.114693,-310.8127,3188.6801,-622.97232,5.7772207,-5.3466496,-4.7248092,-1.1745365e-11,-1.8420946e-13,-1.7259749e-12,0,12.014312,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,1.1872908e-09,-1.1872908e-11,0,0,1406.47,0,0,0,0,30,90,488020.78,29.849219,145.48275,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3668,3.3962551e+10,0,1.8619733e-15,0,0,1,
248,6376.5189,0,30.970763,136.21693,217803.06,-4156774.4,3842066.8,3375196.1,-2949.8062,-2177.0545,49.390506,-311.96246,3188.1899,-615.77168,5.7797223,-5.3421419,-4.723567,-1.047261e-11,-1.6514806e-13,-1.5675783e-12,0,12.008018,95.624178,-6.926229,-2.8742983,0.6794133,2.9532433,1.0591253e-09,-1.0591253e-11,0,0,1406.47,0,0,0,0,30,90,491121,29.84707,145.49206,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3666,3.3926428e+10,0,1.6609772e-15,0,0,1,
249,6376.5189,0,30.968037,136.2492,218415.23,-4159721.4,3839887,3375243.2,-2944.0252,-2182.3944,44.667556,-313.11192,3187.7037,-608.57216,5.7822333,-5.3376466,-4.7223343,-9.3516035e-12,-1.4651956e-13,-1.425725e-12,0,12.001795,95.657042,-6.926229,-2.8742983,0.6794133,2.9532433,9.4604954e-10,-9.4604954e-12,0,0,1406.47,0,0,0,0,30,90,494220.57,29.844924,145.50135,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3664,3.3890732e+10,0,1.4836458e-15,0,0,1,
250,6376.5189,0,30.965302,136.28145,219020.2,-4162662.5,3837702,3375285.5,-2938.2417,-2187.7298,39.945834,-314.26111,3187.2215,-601.37375,5.7847538,-5.3331638,-4.7211111,-8.3599812e-12,-1.3283932e-13,-1.2969565e-12,0,11.995644,95.615962,-6.813525,-2.8742983,0.6794133,2.9532433,8.4616814e-10,-8.4616814e-12,0,0,1406.47,0,0,0,0,30,90,497319.5,29.842781,145.51063,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3663,3.3855463e+10,0,1.3270064e-15,0,0,1,
251,6376.5189,0,30.962557,136.3137,219617.98,-4165597.8,3835511.6,3375323.1,-2932.4557,-2193.0607,35.225331,-315.41002,3186.7435,-594.17644,5.7872837,-5.3286934,-4.7198974,-7.4846835e-12,-1.1898866e-13,-1.1819443e-12,0,11.989563,95.615962,-7.038934,-2.8742983,0.6794133,2.9532433,7.578367e-10,-7.578367e-12,0,0,1406.47,0,0,0,0,30,90,500417.8,29.840641,145.51989,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3661,3.382062e+10,0,1.1884803e-15,0,0,1,
252,6376.5189,0,30.959802,136.34595,220208.55,-4168527.4,3833315.9,3375355.9,-2926.6671,-2198.3872,30.506037,-316.55866,3186.2695,-586.98021,5.7898232,-5.3242353,-4.7186931,-6.7099674e-12,-1.0747394e-13,-1.0767298e-12,0,11.983554,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,6.7962709e-10,-6.7962709e-12,0,0,1406.47,0,0,0,0,30,90,503515.46,29.838504,145.52913,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3660,3.3786203e+10,0,1.0658278e-15,0,0,1,
253,6376.5189,0,30.957038,136.37818,220791.94,-4171451.2,3831114.8,3375384.1,-2920.876,-2203.7092,25.787942,-317.70704,3185.7995,-579.78505,5.7923721,-5.3197896,-4.7174983,-6.0228522e-12,-9.6101371e-14,-9.823255e-13,0,11.977616,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,6.1029773e-10,-6.1029773e-12,0,0,1406.47,0,0,0,0,30,90,506612.51,29.83637,145.53836,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3659,3.3752212e+10,0,9.5710174e-16,0,0,1,
254,6376.5189,0,30.954264,136.4104,221368.13,-4174369.2,3828908.4,3375407.5,-2915.0824,-2209.0268,21.071037,-318.85516,3185.3336,-572.59094,5.7949306,-5.3153561,-4.716313,-5.4139654e-12,-8.6383985e-14,-8.9949818e-13,0,11.971749,95.64061,-6.926229,-2.8742983,0.6794133,2.9532433,5.4876799e-10,-5.4876799e-12,0,0,1406.47,0,0,0,0,30,90,509708.94,29.834239,145.54757,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3657,3.3718646e+10,0,8.6060749e-16,0,0,1,
255,6376.5189,0,30.95148,136.44262,221937.12,-4177281.3,3826696.8,3375426.2,-2909.2861,-2214.3399,16.355313,-320.00303,3184.8717,-565.39788,5.7974986,-5.3109348,-4.7151371,-4.871107e-12,-7.7926266e-14,-8.2290947e-13,0,11.965954,95.665258,-6.926229,-2.8742983,0.6794133,2.9532433,4.9409637e-10,-4.9409637e-12,0,0,1406.47,0,0,0,0,30,90,512804.77,29.832111,145.55677,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3656,3.3685506e+10,0,7.7486852e-16,0,0,1,
256,6376.5189,0,30.948686,136.47482,222498.92,-4180187.7,3824479.8,3375440.2,-2903.4874,-2219.6486,11.640759,-321.15065,3184.4139,-558.20584,5.8000762,-5.3065258,-4.7139706,-4.3899706e-12,-6.9660266e-14,-7.534665e-13,0,11.960231,95.648826,-6.926229,-2.8742983,0.6794133,2.9532433,4.4546169e-10,-4.4546169e-12,0,0,1406.47,0,0,0,0,30,90,515900,29.829986,145.56595,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3654,3.365279e+10,0,6.9859699e-16,0,0,1,
257,6376.5189,0,30.945882,136.50702,223053.53,-4183088.3,3822257.5,3375449.5,-2897.686,-2224.953,6.9273681,-322.29804,3183.9601,-551.01482,5.8026634,-5.3021289,-4.7128136,-3.9619001e-12,-6.439507e-14,-6.8990678e-13,0,11.954579,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,4.0214696e-10,-4.0214696e-12,0,0,1406.47,0,0,0,0,30,90,518994.65,29.827864,145.57511,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3653,3.36205e+10,0,6.306685e-16,0,0,1,
258,6376.5189,0,30.943069,136.53921,223600.95,-4185983.1,3820029.9,3375454.1,-2891.882,-2230.2529,2.2151291,-323.44519,3183.5104,-543.82479,5.8052602,-5.2977441,-4.7116659,-3.5795722e-12,-5.9159802e-14,-6.3396672e-13,0,11.948998,95.657042,-6.926229,-2.8742983,0.6794133,2.9532433,3.635255e-10,-3.635255e-12,0,0,1406.47,0,0,0,0,30,90,522088.71,29.825745,145.58426,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3651,3.3588633e+10,0,5.7010025e-16,0,0,1,
259,6376.5189,0,30.940246,136.5714,224141.18,-4188872.1,3817797,3375453.9,-2886.0755,-2235.5485,-2.4959669,-324.59211,3183.0646,-536.63575,5.8078666,-5.2933714,-4.7105277,-3.2387443e-12,-5.3388731e-14,-5.8223183e-13,0,11.943489,95.665258,-6.926229,-2.8742983,0.6794133,2.9532433,3.29049e-10,-3.29049e-12,0,0,1406.47,0,0,0,0,30,90,525182.2,29.823629,145.59339,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3650,3.3557191e+10,0,5.1603235e-16,0,0,1,
260,6376.5189,0,30.937413,136.60357,224674.22,-4191755.3,3815558.8,3375449.1,-2880.2663,-2240.8396,-7.2059294,-325.73881,3182.623,-529.44768,5.8104828,-5.2890107,-4.7093988,-2.9333079e-12,-4.7969869e-14,-5.354447e-13,0,11.938052,95.632394,-6.926229,-2.8742983,0.6794133,2.9532433,2.9823719e-10,-2.9823719e-12,0,0,1406.47,0,0,0,0,30,90,528275.13,29.821516,145.6025,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3649,3.3526173e+10,0,4.6771161e-16,0,0,1,
261,6376.5189,0,30.934571,136.63574,225200.08,-4194632.6,3813315.3,3375439.5,-2874.4545,-2246.1265,-11.914768,-326.88529,3182.1853,-522.26056,5.8131086,-5.284662,-4.7082793,-2.6599993e-12,-4.3528237e-14,-4.9362945e-13,0,11.932687,95.673474,-6.926229,-2.8742983,0.6794133,2.9532433,2.7066898e-10,-2.7066898e-12,0,0,1406.47,0,0,0,0,30,90,531367.49,29.819407,145.6116,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3647,3.3495578e+10,0,4.2447766e-16,0,0,1,
