event,time,mass,thrust,lat,lon,alt,x(ECI),y(ECI),z(ECI),vx(ECI),vy(ECI),vz(ECI),vx(NED),vy(NED),vz(NED),ax(ECI),ay(ECI),az(ECI),ax(BODY),ay(BODY),az(BODY),Isp,Mach,YAW,PITCH,aoa(alpha),aoa(beta),aoa(gamma),Q,airforce_x(BODY),airforce_y(BODY),airforce_z(BODY),thrust_x(BODY),thrust_y(BODY),thrust_z(BODY),gimbal_pitch,gimbal_yaw,wind_speed,wind_direction,downrange,latIIP,lonIIP,dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial_velocity,kinematic_energy(NED),loss_gravity,loss_aerodynamics,loss_thrust,flight_mode,separated
,373.0,3811.20238160237,0.0,30.08721825555948,143.89308046544963,223173.63995525707,-4708391.484648468,3241859.1406440753,3290624.051492234,-4553.166993565093,-5804.590243778764,-1095.080444679061,-1177.3348331929667,6946.1923965028545,152.35018847299557,6.540489773727717,-4.503310022763653,-4.600809170330188,-1.814433283209021e-11,-2.0520844861869486e-12,1.7525957414710968e-12,0.0,25.81722103111127,93.1552817,-6.757173999999907,-5.515760676096139,6.4520877721199295,8.458371272061397,1.834388223872001e-09,-1.834388223872001e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1234705.1605572759,27.295054849739678,157.6210780001405,-0.5010260376958231,-0.3810679678460288,0.7770200212559015,-0.858881386418563,0.3292034343771961,-0.3923619029136059,-0.10628110657379607,-0.8639515626908473,-0.49223167686516517,7458.136412800504,94630090794.77061,0.0,4.8131482933760044e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,374.0,3811.20238160237,0.0,30.07693721098196,143.96269513361736,223020.90948667005,-4712941.380257465,3236052.300030345,3289526.670837909,-4546.623085076045,-5809.08969831538,-1099.6806687616381,-1182.1153399713517,6945.567540717209,153.11074249901708,6.547325890791073,-4.495597824186718,-4.599637909402572,-1.8657857295711867e-11,-2.1222255472897276e-12,1.7993741497920132e-12,0.0,25.817941212118622,93.1552817,-6.757173999999907,-5.5095013099975,6.491188909038384,8.483875504149415,1.886412253683724e-09,-1.8864122536837243e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1241517.806094284,27.279348649377283,157.67770507900013,-0.4999037259241705,-0.38136383522557316,0.777597511563131,-0.8595367527739066,0.32862461827825756,-0.3914108211232259,-0.10626775351921272,-0.8640413679005834,-0.4920769036629015,7458.3243544536,94635486200.63203,0.0,4.9496512250042386e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,375.0,3811.20238160237,0.0,30.066614259633972,144.03229792934252,222867.41850986425,-4717484.728541229,3230240.963819407,3288424.690546219,-4540.072344417136,-5813.581436964192,-1104.2797183196114,-1186.8934733518122,6944.940685534103,153.87120429134916,6.55415410293823,-4.487878242629364,-4.5984601150333555,-1.9188047800804034e-11,-2.1964305032977773e-12,1.8496979510892334e-12,0.0,25.81866500506494,93.1552817,-6.757173999999907,-5.503241703309511,6.530270681214964,8.509472172436414,1.9401818650100074e-09,-1.9401818650100073e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1248330.7838470303,27.263621624630666,157.7342964925647,-0.49878067322743175,-0.381658241206036,0.7781740338345307,-0.8601905920752857,0.32804529917614855,-0.3904592513868773,-0.10625434259341791,-0.864131511176364,-0.4919214836456059,7458.513237584458,94640908686.10791,0.0,5.090734289986152e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,376.0,3811.20238160237,0.0,30.0562494188959,144.10188881581402,222713.1671190057,-4722021.522671553,3224425.1397308446,3287318.111794961,-4533.5147795247985,-5818.065452328712,-1108.8775868013122,-1191.6692254813536,6944.311836728673,154.63156996481928,6.5609743471599415,-4.480151251153344,-4.597275750813651,-1.973661934666513e-11,-2.272550305601167e-12,1.900165337880973e-12,0.0,25.819392409567598,93.1552817,-6.757173999999907,-5.496981883069678,6.569333023504626,8.53516016196719,1.995761968497842e-09,-1.995761968497842e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1255144.095488914,27.247873824312524,157.79085225751828,-0.49765688236664507,-0.3819511845161331,0.7787495875310845,-0.8608429033058935,0.3274654808561018,-0.38950719463902306,-0.10624087377742664,-0.86422199202196,-0.491765416885535,7458.703062090801,94646358249.95483,0.0,5.2365678037248444e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,377.0,3811.20238160237,0.0,30.04584270620273,144.17146775634058,222558.1554121878,-4726551.755828199,3218604.8354916517,3286206.9357685037,-4526.950398398407,-5822.541736985756,-1113.4742676188039,-1196.4425885260139,6943.681000088498,155.39183556127227,6.567786560583045,-4.472416823313037,-4.596084780622458,-2.03033405872431e-11,-2.3520183050333154e-12,1.9514395045085973e-12,0.0,25.820123425217115,93.1552817,-6.757173999999907,-5.490721876936192,6.60837587089358,8.560938367508488,2.0532200924210094e-09,-2.0532200924210093e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1261957.742693465,27.23210529708287,157.84737239100696,-0.49653235610332913,-0.38224266389495937,0.7793241721138655,-0.8614936854560981,0.3268851671048177,-0.38855465181377596,-0.10622734705218848,-0.8643128099393995,-0.49160870345521085,7458.893827863388,94651834890.74037,0.0,5.387328949867416e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,378.0,3811.20238160237,0.0,30.03539413904393,144.24103471435092,222402.38349149842,-4731075.4211989585,3212780.0588362585,3285091.1636578194,-4520.379209100122,-5827.010283485952,-1118.0697541481861,-1201.2135546708855,6943.048181413415,156.1519970500657,6.574590680516597,-4.4646749331836535,-4.5948871686574035,-2.0889336384911702e-11,-2.4343535744995182e-12,2.006533469579714e-12,0.0,25.82085805157669,93.1552817,-6.757173999999907,-5.484461713184154,6.647399158499835,8.586805693520011,2.1126264954272377e-09,-2.1126264954272378e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1268771.7271343975,27.21631609144863,157.9038569106356,-0.49540709719945697,-0.38253267809198827,0.7798977870440327,-0.8621429375234388,0.32630436171043153,-0.3876016238449004,-0.10621376239858796,-0.8644039644289695,-0.4914513434274213,7459.0855347859015,94657338606.83952,0.0,5.543202076135909e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,379.0,3811.20238160237,0.0,30.024903734963303,144.31058965339403,222245.8514630869,-4735592.511979716,3206950.817506557,3283970.796660523,-4513.801219754687,-5831.471084354276,-1122.6640397299284,-1205.9821161201025,6942.413386515382,156.9120503286731,6.581386644499006,-4.456925555389657,-4.593682879465962,-2.1495528715182558e-11,-2.5206380338602257e-12,2.062130643486939e-12,0.0,25.82159628818184,93.1552817,-6.757173999999907,-5.478201420700908,6.6864028215733535,8.612761054122247,2.174054284421148e-09,-2.174054284421148e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1275586.0504855053,27.200506255763493,157.9603058344639,-0.4942811084174326,-0.3828212258670691,0.7804704317828247,-0.8627906585126213,0.32572306846248256,-0.38664811166581725,-0.10620011979744474,-0.8644954549892205,-0.4912933368752207,7459.278182734847,94662869396.43211,0.0,5.704379003633743e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,380.0,3811.20238160237,0.0,30.014371511558828,144.3801325371394,222088.559437247,-4740103.021374513,3201117.119251927,3282845.8359809066,-4507.216438549168,-5835.924132090616,-1127.2571176692356,-1210.7482650968639,6941.7766212183,157.67199122329862,6.58817439034623,-4.449168665133353,-4.592471877977143,-2.2122051373461935e-11,-2.6087461198362107e-12,2.118136169441398e-12,0.0,25.822338134539958,93.1552817,-6.757173999999907,-5.471941028981303,6.725386795496585,8.638803373062244,2.2375795378221745e-09,-2.2375795378221744e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1282400.714420719,27.184675838227726,158.01671918100274,-0.49315439252006515,-0.3831083059904273,0.7810421057915576,-0.8634368474355144,0.3251412911518805,-0.38569411620960514,-0.10618641922951387,-0.8645872811169691,-0.4911346838719302,7459.471771579442,94668427257.49939,0.0,5.871059350255269e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,381.0,3811.20238160237,0.0,30.00379748648257,144.44966332937713,221930.50752848014,-4744606.942595609,3195278.9718292607,3281716.282829975,-4500.62487373266,-5840.369419170362,-1131.848981236446,-1215.5119938434286,6941.1378913578665,158.43181548959274,6.594953856200993,-4.441404238223687,-4.591254129533668,-2.2769552618543747e-11,-2.700996536093386e-12,2.1787737016932603e-12,0.0,25.823083590129954,93.1552817,-6.757173999999907,-5.465680568122098,6.764351015784685,8.66493158367645,2.3032814344685847e-09,-2.3032814344685847e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1289215.7206141127,27.168824886888164,158.07309696920973,-0.4920269522705437,-0.38339391724266253,0.7816128085316197,-0.8640815033111451,0.32455903357087484,-0.3847396384090045,-0.10617266067548606,-0.8646794423073015,-0.4909753844911391,7459.666301181521,94674012187.82146,0.0,6.043450868909774e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,382.0,3811.20238160237,0.0,29.99318167744049,144.51918199401828,221771.6958555635,-4749104.268863544,3189436.3830029876,3280582.1384254787,-4494.026533615927,-5844.806938045029,-1136.4396236674606,-1220.2732946211208,6940.497202781409,159.1915188134152,6.601724980583,-4.433632251105181,-4.5900295999245815,-2.3439964603273096e-11,-2.7967923099769634e-12,2.2397954148581013e-12,0.0,25.823832654401844,93.1552817,-6.757173999999907,-5.4594200688160175,6.803295418085873,8.691144628851424,2.3712423884296355e-09,-2.3712423884296356e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1296031.0707398413,27.152953449638403,158.12943921848415,-0.49089879043241486,-0.3836780584147461,0.782182539464467,-0.8647246251656936,0.3239762995130224,-0.3837846791964203,-0.10615884411598796,-0.8647719380535767,-0.4908154388067049,7459.861771395433,94679624184.97423,0.0,6.2217698012475466e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,383.0,3811.20238160237,0.0,29.98252410219238,144.588688495095,221612.12454162538,-4753594.993407197,3183589.360545096,3279443.4039919507,-4487.421426571008,-5849.236681142906,-1141.0290381642071,-1225.0321597103361,6939.854561347738,159.95109681167798,6.6084877024401845,-4.425852680887021,-4.588798255418326,-2.4134058113516207e-11,-2.896091909548692e-12,2.303105678451203e-12,0.0,25.82458532677642,93.1552817,-6.757173999999907,-5.45315956234513,6.842219938181736,8.717441460982078,2.441548190008299e-09,-2.4415481900082987e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1302846.7664721725,27.137061574219032,158.1857459486619,-0.4897699097695562,-0.3839607283080215,0.7827512980516189,-0.8653662120324899,0.32339309277315564,-0.3828292395039242,-0.10614496953158242,-0.8648647678474288,-0.49065484689275474,7460.058182067944,94685263246.32684,0.0,6.406241247629001e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,384.0,3811.20238160237,0.0,29.971824778551618,144.65818279676074,221451.79371421319,-4758079.109463853,3177737.9122351585,3278300.0807607383,-4480.809561030755,-5853.658640869736,-1145.6172178951347,-1229.7885814105434,6939.209972926979,160.71054503323307,6.615241961200898,-4.418065505372262,-4.587560062796193,-2.4850958561488847e-11,-2.9984595852425755e-12,2.369560047630798e-12,0.0,25.825341606644855,93.1552817,-6.757173999999907,-5.446899080573869,6.881124511987532,8.74382104192789,2.514288153239217e-09,-2.5142881532392172e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1309662.809485465,27.121149308217912,158.24201718000992,-0.48864031304615213,-0.3842419257341999,0.783319083754655,-0.8660062629520076,0.3228094171473503,-0.38187332026326015,-0.10613103690276865,-0.8649579311787722,-0.4904936088236845,7460.25553303815,94690929369.03886,0.0,6.597099554136293e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,385.0,3811.20238160237,0.0,29.96108372438515,144.72766486329047,221290.70350535307,-4762556.610279257,3171882.045860352,3277152.169970037,-4474.190945488329,-5858.0728096094235,-1150.2041559957443,-1234.5425520402837,6938.563443400426,161.46985895985983,6.621987696827111,-4.41027070308713,-4.586314989386252,-2.5592475113313607e-11,-3.1056718148426198e-12,2.4372531224433912e-12,0.0,25.826101493368373,93.1552817,-6.757173999999907,-5.440638655941243,6.9200090755524295,8.770282342966768,2.589555270196603e-09,-2.589555270196603e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1316479.2014541742,27.105216699070866,158.29825293321983,-0.4875100030266703,-0.38452164951536066,0.7838858960352086,-0.8666447769718596,0.3222252764328949,-0.38091692240584446,-0.10611704620998269,-0.865051427535803,-0.49033172467416164,7460.453824137383,94696622550.0577,0.0,6.794588717453148e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,386.0,3811.20238160237,0.0,29.95030095761329,144.79713465908094,221128.8540516328,-4767027.48910768,3166021.769215481,3275999.6728649223,-4467.565588496642,-5862.479179724774,-1154.789845569153,-1239.2940639371782,6937.914978660387,162.2290340072858,6.628724849868518,-4.402468253310397,-4.585063003097594,-2.6360569803127385e-11,-3.217747534074915e-12,2.508457123011456e-12,0.0,25.82686498627793,93.1552817,-6.757173999999907,-5.43437832145277,6.958873565059825,8.796824344747188,2.6674463724264744e-09,-2.6674463724264744e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1323295.9440528115,27.08926379406211,158.35445322940205,-0.48637898247583644,-0.38479989848394786,0.7844517343549655,-0.8672817531467938,0.321640674428258,-0.37996004686277113,-0.10610299743359744,-0.8651452564050032,-0.49016919451912444,7460.653055189123,94702342786.11635,0.0,6.998962808437849e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,387.0,3811.20238160237,0.0,29.939476496209593,144.8665921486507,220966.2454942437,-4771491.739211971,3160157.090102996,3274842.5906973835,-4460.933498667739,-5866.877743558261,-1159.3742796866916,-1244.043109457924,6937.2645846100195,162.98806552631095,6.635453361517608,-4.394658136102834,-4.583804072455013,-2.7155473840140252e-11,-3.3331415437026212e-12,2.5804978692774904e-12,0.0,25.827632084673827,93.1552817,-6.757173999999907,-5.428118110671562,6.997717916827555,8.823446037238112,2.748062299879464e-09,-2.7480622998794642e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1330113.0389559688,27.073290640325265,158.4106180900779,-0.48524725415861025,-0.38507667148276836,0.7850165981756569,-0.8679171905386864,0.321055614933057,-0.3790026945648142,-0.10608889055392313,-0.8652394172711438,-0.4900060184337832,7460.853226008917,94708090073.73041,0.0,7.210486415376549e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,388.0,3811.20238160237,0.0,29.928610358200693,144.9360372966405,220802.87797907088,-4775949.353863625,3154288.016333017,3273680.924726354,-4454.294684672126,-5871.268493432818,-1163.9574513885384,-1248.7896809782992,6936.612267163207,163.74694880398067,6.642173173665609,-4.386840332336662,-4.582538166633982,-2.7977364573509926e-11,-3.453643567614437e-12,2.654762886517511e-12,0.0,25.82840278782552,93.1552817,-6.757173999999907,-5.421858057709027,7.036542067308135,8.850146419677236,2.8315080776650867e-09,-2.8315080776650865e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1336930.4878383023,27.057297284844058,158.46674753717326,-0.4841148208401625,-0.3853519673649898,0.785580486959057,-0.8685510882165385,0.3204701017480266,-0.37804486644243174,-0.10607472555120741,-0.8653339096172883,-0.48984219649362054,7461.054336404302,94713864409.19672,0.0,7.42943510775887e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,389.0,3811.20238160237,0.0,29.91770256166624,145.00547006781338,220638.75165673438,-4780400.326342834,3148414.5557233486,3272514.676217742,-4447.649155238047,-5875.651421652674,-1168.5393536843872,-1253.5337708931602,6935.958032244376,164.50567906483707,6.648884228959353,-4.379014823725047,-4.5812652554960165,-2.8829308293789664e-11,-3.5783697064838347e-12,2.7321710464142616e-12,0.0,25.82917709497121,93.1552817,-6.757173999999907,-5.41559819721491,7.075345953088998,8.876924500517434,2.9178931010566743e-09,-2.917893101056674e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1343748.2923745227,27.04128377445358,158.52284159300999,-0.48298168528584806,-0.3856257849941383,0.7861434001669776,-0.8691834452564695,0.3198841386749872,-0.37708656342576774,-0.10606050240563578,-0.865428732924795,-0.48967772877439286,7461.256386174722,94719665788.5902,0.0,7.65609592170197e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,390.0,3811.20238160237,0.0,29.906753124738703,145.07489042705478,220473.86668266635,-4784844.649938549,3142536.716099501,3271343.8464444606,-4440.996919150695,-5880.0265205042015,-1173.1199795541506,-1258.2753716164373,6935.301885788373,165.2642514722569,6.655586470858946,-4.371181592851564,-4.579985309624306,-2.9710517794360155e-11,-3.707661453975851e-12,2.813158871386106e-12,0.0,25.829955005317625,93.1552817,-6.757173999999907,-5.409338564366647,7.11412951089262,8.903779297371393,3.0073313291061603e-09,-3.0073313291061605e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1350566.4542393698,27.025250155841402,158.57890028029797,-0.48184785026118593,-0.3858981232440951,0.7867053372612638,-0.8698142607417113,0.319297729516814,-0.37612778644465766,-0.10604622109733175,-0.8655238866733215,-0.48951261535213086,7461.459375111463,94725494207.7624,0.0,7.89076786796551e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,391.0,3811.20238160237,0.0,29.895762065603275,145.14429833937294,220308.22321716044,-4789282.317948531,3136654.5052947067,3270168.4366864585,-4434.337985251375,-5884.393782256803,-1177.699321948701,-1263.014475581145,6934.643833740303,166.02266112982636,6.6622798436963295,-4.363340623199602,-4.578698300359656,-3.062313797051097e-11,-3.842889552475885e-12,2.8969897932080633e-12,0.0,25.830736518039764,93.1552817,-6.757173999999907,-5.403079194858389,7.152892677576816,8.930709836954954,3.099941487322758e-09,-3.099941487322758e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1357384.9751076356,27.009196475548986,158.6349236221263,-0.4807133185318307,-0.3861689809990958,0.7872662977037913,-0.8704435337626043,0.31871087807740484,-0.37516853642862896,-0.10603188160635714,-0.8656193703408269,-0.48934685630313995,7461.663302997577,94731349662.33937,0.0,8.13376246374885e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,392.0,3811.20238160237,0.0,29.884729402497676,145.21369376989884,220141.82142544445,-4793713.323679413,3130767.9311499363,3268988.448230747,-4427.672362436598,-5888.753199163829,-1182.277373790645,-1267.7510752393691,6933.983882055396,166.78090308283572,6.668964292734595,-4.355491899181755,-4.577404199836694,-3.156836768700371e-11,-3.983975103848646e-12,2.9819722395933426e-12,0.0,25.83152163228062,93.1552817,-6.757173999999907,-5.39682012488908,7.191635390134796,8.957715155028529,3.1958472798319042e-09,-3.195847279831904e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1364203.8566541173,26.993122779973117,158.69091164195436,-0.47957809286355285,-0.3864383571537248,0.7878262809564605,-0.8710712634165906,0.3181235881616496,-0.3742088143069078,-0.10601748391271236,-0.865715183403576,-0.489180451704001,7461.868169607829,94737232147.7197,0.0,8.385404289363012e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,393.0,3811.20238160237,0.0,29.87365515371211,145.2830766838865,219974.66147771757,-4798137.660446749,3124877.001513915,3267803.8823714294,-4421.000059657119,-5893.104763463517,-1186.854127975136,-1272.4851630622727,6933.322036698849,167.53897231981273,6.67563976422812,-4.347635406169075,-4.576102981020337,-3.254796287733463e-11,-4.1294225909772664e-12,3.071289803818782e-12,0.0,25.832310347150944,93.1552817,-6.757173999999907,-5.3905613911501895,7.230357585695398,8.984794296337418,3.2951776115124833e-09,-3.295177611512483e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1371023.1005536413,26.977029115367763,158.74686436360147,-0.4784421760222117,-0.38670625061291525,0.7883852864811928,-0.8716974488082084,0.3175358635753987,-0.3732486210084196,-0.10600302799633672,-0.8658113253361421,-0.4890134016315717,7462.073974708626,94743141659.07278,0.0,8.646031571084054e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,394.0,3811.20238160237,0.0,29.862539337589077,145.3524470467132,219806.74354922958,-4802555.321575073,3118981.724243137,3266614.7404097263,-4414.321085916921,-5897.448467379969,-1191.4295773707227,-1277.2167315400893,6932.658303645701,168.29686377415544,6.682306205483393,-4.339771130520228,-4.5747946177424375,-3.35617637229153e-11,-4.2812615071667614e-12,3.1630563331690325e-12,0.0,25.833102661729082,93.1552817,-6.757173999999907,-5.384303030812647,7.269059201523141,9.011946314550494,3.3980668205585793e-09,-3.3980668205585795e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1377842.7084810394,26.960915527845746,158.8027818112377,-0.477305570773734,-0.38697266029194427,0.7889433137399261,-0.8723220890490857,0.3169477081254321,-0.37228795746179427,-0.10598851383710862,-0.86590779561141,-0.48884570616298717,7462.280718057969,94749078191.33748,0.0,8.915996791358812e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,395.0,3811.20238160237,0.0,29.85138197252324,145.4218048238795,219638.0678203134,-4806966.300397947,3113082.1072018794,3265421.023654003,-4407.635450272128,-5901.784303124149,-1196.0037148202346,-1281.945773182121,6931.992688880685,169.05457232582137,6.688963564920604,-4.331899059610511,-4.573479084738672,-3.461118742726893e-11,-4.438426323028494e-12,3.2593294824569267e-12,0.0,25.83389857506073,93.1552817,-6.757173999999907,-5.378045081513302,7.307740175018381,9.039170272197769,3.504654922031128e-09,-3.504654922031128e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1384662.682111135,26.94478206338083,158.85866400937232,-0.4761682798840887,-0.3872375851164306,0.7895003621946116,-0.8729451832579356,0.31635912561942814,-0.3713268245953692,-0.10597394141484595,-0.8660045937005797,-0.48867736537566053,7462.488399405398,94755041739.22028,0.0,9.195667327846394e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,396.0,3811.20238160237,0.0,29.84018307696128,145.4911499810096,219468.63447645772,-4811370.590258017,3107178.158262213,3264222.733419795,-4400.9431618298595,-5906.11226289492,-1200.5765331417042,-1286.6722805167435,6931.325198398093,169.812092803106,6.695611792135852,-4.324019181860665,-4.57215635768554,-3.5699599460730293e-11,-4.602171233823032e-12,3.3576133838302336e-12,0.0,25.834698086158788,93.1552817,-6.757173999999907,-5.371787581340668,7.3464004437174335,9.066465240606677,3.6150878628899037e-09,-3.615087862889904e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1391483.023118753,26.92862876780981,158.91451098284364,-0.4750303061192646,-0.3875010240223313,0.7900564313072088,-0.8735667305605489,0.31577011986593184,-0.37036522333719246,-0.10595931070930617,-0.8661017190731696,-0.48850837934728314,7462.697018491951,94761032297.19435,0.0,9.48542612258231e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,397.0,3811.20238160237,0.0,29.828942669401844,145.5604824838514,219298.44370834157,-4815768.184507059,3101269.885304018,3263019.871029831,-4394.244229747027,-5910.432338880097,-1205.1480251293262,-1291.396246091389,6930.655838201635,170.56941998449872,6.702250837964043,-4.316131486765536,-4.5708264132375795,-3.68263032294014e-11,-4.773620742730488e-12,3.4579355744298144e-12,0.0,25.83550119400317,93.1552817,-6.757173999999907,-5.365530568820008,7.3850399452925535,9.093830299837057,3.729517789122005e-09,-3.7295177891220054e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1398303.733178685,26.912455686834964,158.97032275680672,-0.4738916522452451,-0.3877629759559385,0.7906115205396809,-0.8741867300897882,0.3151806946743256,-0.36940315461502693,-0.10594462170018684,-0.8661991711970197,-0.48833874815582723,7462.906575050115,94767049859.49786,0.0,9.785672382881904e-15,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,398.0,3811.20238160237,0.0,29.8176607683953,145.62980229827653,219127.4957118919,-4820159.076506032,3095357.296214989,3261812.4378140573,-4387.538663229059,-5914.744523257541,-1209.7181835544548,-1296.117662472552,6929.984614304312,171.32654860061598,6.708880654542339,-4.308235964922461,-4.569489229064608,-3.79941395819512e-11,-4.950590672384395e-12,3.5643177438365555e-12,0.0,25.8363078975407,93.1552817,-6.757173999999907,-5.359274082897814,7.423658617552053,9.121264538615222,3.848103325527395e-09,-3.848103325527395e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1405124.8139656924,26.896262866026454,159.02609935672157,-0.47275232102798714,-0.38802343987387533,0.7911656293539907,-0.8748051809855816,0.31459085385479657,-0.36844061935635436,-0.10592987436712573,-0.8662969495382948,-0.48816847187954476,7463.1170688038,94773094420.13327,0.0,1.0096822315453923e-14,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
,399.0,3811.20238160237,0.0,29.806337392543682,145.69910939028077,218955.79068832472,-4824543.259625122,3089440.398890649,3260600.4351096596,-4380.826471528571,-5919.048808196273,-1214.2870011666366,-1300.8365222457846,6929.311532728294,172.0834733361936,6.715501195374212,-4.300332608059414,-4.568144783889111,-3.920537310441797e-11,-5.1350561229636844e-12,3.673484103438716e-12,0.0,25.837118195684976,93.1552817,-6.757173999999907,-5.35301816292578,7.46225639844032,9.148767054266973,3.971009868816008e-09,-3.9710098688160086e-11,0.0,0.0,0.0,0.0,0.0,,,30.0,90.0,1411946.2671544834,26.880050350825055,159.0818408083408,-0.47161231523339536,-0.38828241474309333,0.7917187572120978,-0.8754220823949168,0.31400060121830686,-0.3674776184883775,-0.10591506868970113,-0.8663950535614884,-0.48799755059696936,7463.328499468304,94779165972.86652,0.0,1.0419309895441578e-14,0.0,FlightMode.Free_Ballistic,"[340.0, <rocket_state.StateQuantity object at 0x00000204702E41C0>]"
